iter	Passed	Remaining
1665	29512	5916
1666	29529	5898
1667	29546	5880
1668	29561	5862
1669	29578	5844
1670	29593	5826
1671	29611	5808
1672	29626	5790
1673	29643	5772
1674	29659	5754
1675	29675	5736
1676	29690	5718
1677	29708	5700
1678	29725	5683
1679	29743	5665
1680	29759	5647
1681	29774	5629
1682	29792	5611
1683	29809	5593
1684	29825	5575
1685	29841	5557
1686	29857	5539
1687	29876	5522
1688	29891	5504
1689	29909	5486
1690	29926	5468
1691	29943	5450
1692	29959	5432
1693	29974	5414
1694	29992	5396
1695	30008	5378
1696	30024	5360
1697	30049	5344
1698	30100	5332
1699	30116	5314
1700	30135	5297
1701	30156	5280
1702	30173	5262
1703	30191	5244
1704	30208	5226
1705	30225	5208
1706	30241	5190
1707	30259	5173
1708	30276	5155
1709	30292	5137
1710	30308	5119
1711	30325	5101
1712	30342	5083
1713	30358	5065
1714	30375	5047
1715	30391	5029
1716	30407	5011
1717	30424	4993
1718	30443	4976
1719	30459	4958
1720	30475	4940
1721	30492	4922
1722	30510	4904
1723	30526	4887
1724	30545	4869
1725	30561	4851
1726	30578	4833
1727	30596	4816
1728	30612	4798
1729	30629	4780
1730	30646	4762
1731	30664	4744
1732	30679	4726
1733	30696	4708
1734	30714	4691
1735	30732	4673
1736	30749	4655
1737	30766	4638
1738	30782	4620
1739	30801	4602
1740	30819	4584
1741	30835	4566
1742	30851	4548
1743	30869	4531
1744	30888	4513
1745	30905	4495
1746	30921	4477
1747	30937	4460
1748	30954	4442
1749	30971	4424
1750	30989	4406
1751	31006	4389
1752	31023	4371
1753	31040	4353
1754	31056	4335
1755	31073	4317
1756	31107	4302
1757	31124	4284
1758	31140	4266
1759	31157	4248
1760	31175	4231
1761	31195	4213
1762	31212	4195
1763	31228	4177
1764	31245	4160
1765	31262	4142
1766	31278	4124
1767	31295	4106
1768	31311	4088
1769	31328	4070
1770	31345	4053
1771	31369	4036
1772	31402	4020
1773	31428	4003
1774	31446	3986
1775	31464	3968
1776	31484	3951
1777	31501	3933
1778	31519	3915
1779	31552	3899
1780	31572	3882
1781	31588	3864
1782	31605	3846
1783	31622	3828
1784	31638	3810
1785	31654	3792
1786	31671	3775
1787	31688	3757
1788	31703	3739
1789	31719	3721
1790	31737	3703
1791	31753	3685
1792	31769	3667
1793	31785	3649
1794	31803	3632
1795	31819	3614
1796	31834	3596
1797	31852	3578
1798	31870	3560
1799	31887	3543
1800	31902	3525
1801	31920	3507
1802	31936	3489
1803	31952	3471
1804	31969	3453
1805	31985	3435
1806	32001	3417
1807	32018	3400
1808	32035	3382
1809	32051	3364
1810	32067	3346
1811	32082	3328
1812	32110	3311
1813	32128	3294
1814	32147	3276
1815	32164	3258
1816	32180	3241
1817	32196	3223
1818	32212	3205
1819	32229	3187
1820	32245	3169
1821	32262	3151
1822	32278	3134
1823	32295	3116
1824	32311	3098
1825	32327	3080
1826	32345	3062
1827	32363	3045
1828	32379	3027
1829	32396	3009
1830	32414	2991
1831	32430	2973
1832	32445	2956
1833	32461	2938
1834	32476	2920
1835	32492	2902
1836	32508	2884
1837	32525	2866
1838	32543	2849
1839	32560	2831
1840	32576	2813
1841	32592	2795
1842	32608	2777
1843	32625	2760
1844	32642	2742
1845	32658	2724
1846	32695	2708
1847	32721	2691
1848	32740	2673
1849	32757	2655
1850	32778	2638
1851	32795	2620
1852	32812	2603
1853	32831	2585
1854	32850	2567
1855	32867	2550
1856	32884	2532
1857	32902	2514
1858	32920	2496
1859	32935	2479
1860	32951	2461
1861	32967	2443
1862	32983	2425
1863	32999	2407
1864	33015	2389
1865	33032	2372
1866	33050	2354
1867	33067	2336
1868	33083	2318
1869	33100	2301
1870	33134	2284
1871	33151	2266
1872	33167	2248
1873	33183	2231
1874	33200	2213
1875	33217	2195
1876	33232	2177
1877	33250	2160
1878	33267	2142
1879	33284	2124
1880	33300	2106
1881	33318	2089
1882	33334	2071
1883	33351	2053
1884	33368	2035
1885	33387	2018
1886	33404	2000
1887	33424	1982
1888	33441	1965
1889	33458	1947
1890	33475	1929
1891	33492	1911
1892	33508	1894
1893	33527	1876
1894	33543	1858
1895	33560	1840
1896	33576	1823
1897	33593	1805
1898	33609	1787
1899	33625	1769
1900	33644	1752
1901	33661	1734
1902	33677	1716
1903	33693	1698
1904	33710	1681
1905	33726	1663
1906	33744	1645
1907	33760	1627
1908	33779	1610
1909	33796	1592
1910	33814	1574
1911	33831	1557
1912	33849	1539
1913	33865	1521
1914	33881	1503
1915	33898	1486
1916	33914	1468
1917	33930	1450
1918	33948	1432
1919	33964	1415
1920	33982	1397
1921	34005	1380
1922	34027	1362
1923	34048	1344
1924	34068	1327
1925	34084	1309
1926	34103	1291
1927	34137	1274
1928	34158	1257
1929	34175	1239
1930	34192	1221
1931	34209	1204
1932	34226	1186
1933	34243	1168
1934	34261	1150
1935	34278	1133
1936	34295	1115
1937	34314	1097
1938	34330	1080
1939	34349	1062
1940	34366	1044
1941	34383	1026
1942	34400	1009
1943	34416	991
1944	34433	973
1945	34450	955
1946	34467	938
1947	34483	920
1948	34500	902
1949	34517	885
1950	34534	867
1951	34550	849
1952	34567	831
1953	34594	814
1954	34612	796
1955	34629	778
1956	34646	761
1957	34662	743
1958	34678	725
1959	34695	708
1960	34711	690
1961	34728	672
1962	34743	654
1963	34760	637
1964	34776	619
1965	34794	601
1966	34810	584
1967	34828	566
1968	34844	548
1969	34860	530
1970	34877	513
1971	34893	495
1972	34909	477
1973	34926	460
1974	34942	442
1975	34959	424
1976	34978	406
1977	34994	389
1978	35011	371
1979	35027	353
1980	35044	336
1981	35060	318
1982	35076	300
1983	35093	283
1984	35110	265
1985	35127	247
1986	35162	230
1987	35180	212
1988	35196	194
1989	35213	176
1990	35229	159
1991	35246	141
1992	35263	123
1993	35290	106
1994	35321	88
1995	35348	70
1996	35364	53
1997	35381	35
1998	35402	17
1999	35419	0
