iter	RMSE	PrecisionAt:top=10	RecallAt:top=10	MAP:top=10
1856	0.2892135634	0.1566316874	0.956045481	0.6819881974
1857	0.289207888	0.1566137566	0.956045481	0.682211929
1858	0.2891930569	0.156577895	0.9558064039	0.682624783
1859	0.2891870597	0.156577895	0.9558064039	0.6827652409
1860	0.2891755352	0.1566137566	0.9559110001	0.6830033574
1861	0.2891657795	0.1566137566	0.9559110001	0.6828788381
1862	0.2891574485	0.1566316874	0.9559309232	0.6829315276
1863	0.2891497982	0.1566137566	0.9558711539	0.6832083519
1864	0.2891384136	0.1566316874	0.9559159809	0.6828888767
1865	0.2891339125	0.1566496182	0.9559757502	0.6827150477
1866	0.2891274673	0.1566496182	0.9559757502	0.6829439498
1867	0.2891157056	0.1566316874	0.9558113847	0.6831241495
1868	0.2890990842	0.1566316874	0.9558113847	0.6832655086
1869	0.2890894104	0.1566137566	0.9557914616	0.6836694553
1870	0.2890819892	0.1565958258	0.9557466346	0.6834644846
1871	0.2890706144	0.1566316874	0.9560813426	0.6835236764
1872	0.2890631963	0.1566316874	0.9560813426	0.6833725312
1873	0.2890511186	0.1566137566	0.9560006541	0.6835655718
1874	0.2890456176	0.1566316874	0.956045481	0.6836529725
1875	0.2890373558	0.1566137566	0.9560006541	0.6836126075
1876	0.2890224176	0.1566137566	0.9559408848	0.6839334287
1877	0.2890133949	0.1566137566	0.9559408848	0.6838073261
1878	0.2889999318	0.1566496182	0.9558562116	0.6838413946
1879	0.2889917859	0.1566316874	0.9557964423	0.6835278371
1880	0.2889821576	0.1566316874	0.9557964423	0.6843286033
1881	0.2889747852	0.1566316874	0.9557964423	0.6842452287
1882	0.2889665012	0.1566496182	0.9558860963	0.6845701886
1883	0.2889606308	0.156667549	0.9559757502	0.6845227468
1884	0.2889535915	0.1566854798	0.9560116118	0.6845922444
1885	0.2889394655	0.1566496182	0.9559906925	0.6849722996
1886	0.2889297083	0.1566137566	0.9557914616	0.6847663979
1887	0.2889186809	0.1565599643	0.9555762921	0.6847875453
1888	0.2889040861	0.1565061719	0.9553222726	0.6848891388
1889	0.288892183	0.1565241027	0.9555314651	0.6853554698
1890	0.2888832924	0.1565241027	0.9554418112	0.6857000504
1891	0.2888629522	0.156577895	0.9559989464	0.6857743434
1892	0.2888483697	0.1565958258	0.9559840041	0.6858519901
1893	0.2888421468	0.1566137566	0.9559989464	0.6860070143
1894	0.2888322003	0.1566496182	0.9562529659	0.6861980472
1895	0.2888211976	0.156667549	0.9562577934	0.6860078622
1896	0.2888153051	0.1566854798	0.9563026203	0.6860587491
1897	0.2888081718	0.1566854798	0.9563026203	0.6859927895
1898	0.2887988629	0.1566496182	0.9562577934	0.6858892807
1899	0.2887957031	0.1566496182	0.9562577934	0.6859263519
1900	0.2887923506	0.1566496182	0.9562577934	0.6859262807
1901	0.2887848469	0.1566496182	0.9563474473	0.6858532412
1902	0.2887684485	0.1566854798	0.9564669859	0.6861679728
1903	0.2887595099	0.1566496182	0.9561083702	0.6861302375
1904	0.2887513316	0.1566496182	0.9561083702	0.6860698812
1905	0.2887393419	0.1566496182	0.9561083702	0.6862396722
1906	0.2887292848	0.1566316874	0.9559290623	0.6861628319
1907	0.2887192683	0.1566496182	0.9562279087	0.686301582
1908	0.2887095311	0.156667549	0.9564221589	0.6865717772
1909	0.2886992737	0.1567034105	0.9564819282	0.6869046488
1910	0.2886931219	0.1566854798	0.9564221589	0.6870812835
1911	0.2886803687	0.1566854798	0.95675089	0.687494466
1912	0.2886742301	0.1567213413	0.9567882458	0.6872372339
1913	0.2886561465	0.1567213413	0.956754092	0.6873999914
1914	0.2886482456	0.1567034105	0.9565747841	0.6874572229
1915	0.2886386688	0.1567213413	0.956754092	0.6878810176
1916	0.2886364471	0.1567213413	0.956754092	0.6878525007
1917	0.2886285087	0.1567392721	0.9568138612	0.6879159877
1918	0.2886216134	0.1567213413	0.9566345534	0.6877174304
1919	0.2886161467	0.1567034105	0.9564552455	0.6876942876
1920	0.2886038636	0.1567213413	0.9563715685	0.6881637314
1921	0.2885937189	0.1567572029	0.9565060494	0.6879337798
1922	0.2885806729	0.1567392721	0.9564014531	0.6880471347
1923	0.2885707863	0.1568109953	0.9568198382	0.6882268031
1924	0.2885633483	0.1568109953	0.9568198382	0.6883052681
1925	0.2885543993	0.1568109953	0.9567002996	0.6881303302
1926	0.2885420989	0.1567751337	0.9563416838	0.6885338998
1927	0.2885278793	0.1567751337	0.9564985782	0.6884385891
1928	0.2885159595	0.1567572029	0.9564537513	0.6882715731
1929	0.2885019453	0.1567572029	0.9564163955	0.6885307335
1930	0.2884942926	0.1567213413	0.9563117992	0.6886879374
1931	0.2884841843	0.1567392721	0.9564014531	0.6889471511
1932	0.2884759227	0.1567392721	0.9564014531	0.6890598589
1933	0.2884683065	0.1567392721	0.9565583475	0.6888918111
1934	0.2884587776	0.1567392721	0.9567882458	0.688726606
1935	0.2884444092	0.1567392721	0.9566046687	0.6892421256
1936	0.2884390998	0.1567392721	0.9566046687	0.6891574524
1937	0.2884330489	0.1567392721	0.9566046687	0.6890705023
1938	0.2884232179	0.1567392721	0.9566388226	0.6889659713
1939	0.2884113817	0.1567751337	0.956840544	0.6888569208
1940	0.2884020694	0.1567572029	0.9566612361	0.6891494504
1941	0.2883928297	0.1567751337	0.9566970977	0.689012907
1942	0.2883856544	0.1567751337	0.9566970977	0.688914092
1943	0.2883841035	0.1567751337	0.9566970977	0.6889352129
1944	0.2883732283	0.1567751337	0.9566970977	0.6887522846
1945	0.2883626244	0.1568468568	0.9569959441	0.6888810199
1946	0.2883535975	0.1568468568	0.9569959441	0.6890596162
1947	0.2883493605	0.1568468568	0.9569959441	0.6893445876
1948	0.2883412104	0.1568827184	0.9575114542	0.6896226927
1949	0.2883306566	0.1568647876	0.9572649059	0.6896412817
1950	0.2883214381	0.1568468568	0.9570482422	0.6899183764
1951	0.2883084247	0.1568109953	0.9569062902	0.6896469064
1952	0.288298953	0.1567751337	0.9568582613	0.6896353617
1953	0.288287673	0.1568109953	0.9569479152	0.6896349597
1954	0.288273009	0.1568109953	0.9570599826	0.6899278363
1955	0.2882682806	0.1568289261	0.9571496366	0.6900097344
1956	0.2882562173	0.1568468568	0.9571543327	0.6903176424
1957	0.2882493448	0.1569365108	0.9575637524	0.6905726046
1958	0.2882374238	0.1569006492	0.9573588291	0.6905133156
1959	0.2882334363	0.1568827184	0.9572691752	0.6902414543
1960	0.288226854	0.15691858	0.9573844445	0.6904119924
1961	0.2882183945	0.1569006492	0.9573588291	0.6902574936
1962	0.288209251	0.1569006492	0.9573588291	0.6901009075
1963	0.288192514	0.1568647876	0.9573379098	0.6913951143
1964	0.288181629	0.1569006492	0.9574425061	0.6915587268
1965	0.288165754	0.1568827184	0.9570838904	0.6917157516
1966	0.2881529868	0.15691858	0.957175252	0.6915397107
1967	0.2881458723	0.1569006492	0.9572051366	0.6917769497
1968	0.2881425882	0.1569365108	0.9575637524	0.6919746331
1969	0.288137139	0.1569723724	0.9578327142	0.6923319325
1970	0.2881242797	0.1569903031	0.9578551277	0.6923469638
1971	0.2881102146	0.1570261647	0.9581689164	0.6926125991
1972	0.2881018652	0.1570082339	0.958146503	0.6929705614
1973	0.2880863134	0.1570261647	0.9580493779	0.692707286
1974	0.2880772177	0.1570261647	0.9580493779	0.692925878
1975	0.2880722719	0.1570261647	0.9580493779	0.6932350382
1976	0.2880604835	0.1570799571	0.9584079936	0.6929035178
1977	0.2880528434	0.1570620263	0.9583183397	0.6932177869
1978	0.2880376359	0.1570978879	0.9586769554	0.6934002078
1979	0.2880255955	0.1570799571	0.9585873015	0.6936728073
1980	0.2880152781	0.1570799571	0.9585873015	0.6935494086
1981	0.2880047672	0.1570978879	0.958609715	0.693772826
1982	0.2879972995	0.1570978879	0.958609715	0.6935588425
1983	0.2879942395	0.1570799571	0.9585873015	0.6931829007
1984	0.2879816362	0.1570799571	0.9585873015	0.6935766044
1985	0.2879774371	0.1570620263	0.9585574168	0.6936725377
1986	0.2879649788	0.1570620263	0.9585036245	0.6940888284
1987	0.2879610834	0.1570620263	0.9585036245	0.6939848014
1988	0.2879500308	0.1570440955	0.9584587975	0.6938764992
1989	0.2879394163	0.1570620263	0.9584694706	0.6941447103
1990	0.2879320463	0.1570620263	0.9584694706	0.6940100871
1991	0.2879230187	0.1570799571	0.9585142976	0.6943572175
1992	0.2879158316	0.1570799571	0.9585142976	0.6939603209
1993	0.2879049173	0.1570978879	0.9586359708	0.6940845414
1994	0.2878933437	0.1571158187	0.9588152786	0.6948616987
1995	0.2878890187	0.1570978879	0.958785394	0.6945079926
1996	0.2878813448	0.1571337494	0.9589945865	0.6944681464
1997	0.2878730819	0.1571337494	0.9589604326	0.6945015354
1998	0.2878713326	0.1571337494	0.9589604326	0.6945271508
1999	0.2878643726	0.1571516802	0.9590500866	0.6946430605
