iter	Passed	Remaining
1399	12052	5165
1400	12061	5156
1401	12070	5148
1402	12078	5139
1403	12086	5130
1404	12094	5122
1405	12103	5113
1406	12112	5104
1407	12122	5096
1408	12130	5088
1409	12139	5079
1410	12148	5071
1411	12156	5062
1412	12167	5054
1413	12175	5045
1414	12184	5037
1415	12192	5028
1416	12201	5020
1417	12210	5011
1418	12219	5003
1419	12227	4994
1420	12235	4985
1421	12243	4976
1422	12252	4968
1423	12260	4959
1424	12268	4950
1425	12277	4941
1426	12285	4933
1427	12293	4924
1428	12301	4915
1429	12310	4906
1430	12318	4898
1431	12326	4889
1432	12335	4880
1433	12343	4871
1434	12352	4863
1435	12362	4855
1436	12372	4847
1437	12381	4838
1438	12389	4830
1439	12399	4822
1440	12407	4813
1441	12418	4805
1442	12427	4797
1443	12436	4788
1444	12444	4779
1445	12452	4770
1446	12461	4762
1447	12469	4753
1448	12478	4745
1449	12487	4736
1450	12496	4727
1451	12505	4719
1452	12513	4710
1453	12521	4702
1454	12530	4693
1455	12538	4684
1456	12546	4675
1457	12554	4667
1458	12563	4658
1459	12571	4649
1460	12578	4640
1461	12587	4632
1462	12595	4623
1463	12603	4614
1464	12612	4605
1465	12620	4597
1466	12628	4588
1467	12636	4579
1468	12645	4570
1469	12653	4562
1470	12661	4553
1471	12670	4544
1472	12678	4536
1473	12687	4527
1474	12695	4518
1475	12705	4510
1476	12713	4501
1477	12722	4493
1478	12730	4484
1479	12738	4475
1480	12746	4466
1481	12754	4458
1482	12762	4449
1483	12770	4440
1484	12778	4431
1485	12787	4422
1486	12796	4414
1487	12804	4405
1488	12813	4397
1489	12822	4388
1490	12830	4379
1491	12840	4371
1492	12848	4363
1493	12856	4354
1494	12864	4345
1495	12872	4336
1496	12881	4328
1497	12890	4319
1498	12898	4311
1499	12906	4302
1500	12915	4293
1501	12923	4284
1502	12931	4276
1503	12940	4267
1504	12952	4260
1505	12986	4259
1506	12999	4252
1507	13009	4244
1508	13017	4235
1509	13025	4226
1510	13035	4218
1511	13045	4210
1512	13054	4201
1513	13063	4193
1514	13071	4184
1515	13081	4176
1516	13090	4167
1517	13098	4159
1518	13107	4150
1519	13117	4142
1520	13126	4133
1521	13134	4125
1522	13142	4116
1523	13150	4107
1524	13158	4098
1525	13166	4089
1526	13174	4080
1527	13183	4072
1528	13191	4063
1529	13200	4055
1530	13208	4046
1531	13216	4037
1532	13224	4028
1533	13233	4020
1534	13241	4011
1535	13249	4002
1536	13257	3993
1537	13265	3984
1538	13273	3976
1539	13281	3967
1540	13290	3958
1541	13298	3949
1542	13306	3941
1543	13314	3932
1544	13323	3923
1545	13331	3914
1546	13340	3906
1547	13348	3897
1548	13356	3888
1549	13364	3880
1550	13372	3871
1551	13381	3862
1552	13389	3853
1553	13397	3845
1554	13405	3836
1555	13413	3827
1556	13421	3818
1557	13431	3810
1558	13439	3801
1559	13448	3793
1560	13456	3784
1561	13465	3775
1562	13473	3767
1563	13484	3759
1564	13492	3750
1565	13501	3741
1566	13509	3733
1567	13517	3724
1568	13526	3715
1569	13534	3706
1570	13542	3698
1571	13550	3689
1572	13559	3680
1573	13567	3672
1574	13575	3663
1575	13584	3654
1576	13592	3645
1577	13600	3637
1578	13608	3628
1579	13617	3619
1580	13625	3611
1581	13633	3602
1582	13641	3593
1583	13649	3584
1584	13658	3576
1585	13666	3567
1586	13675	3558
1587	13684	3550
1588	13692	3541
1589	13700	3532
1590	13708	3524
1591	13716	3515
1592	13725	3506
1593	13733	3497
1594	13742	3489
1595	13751	3480
1596	13758	3472
1597	13767	3463
1598	13775	3454
1599	13783	3445
1600	13792	3437
1601	13800	3428
1602	13808	3419
1603	13818	3411
1604	13826	3402
1605	13835	3394
1606	13843	3385
1607	13851	3376
1608	13860	3368
1609	13868	3359
1610	13876	3350
1611	13884	3342
1612	13893	3333
1613	13903	3325
1614	13911	3316
1615	13920	3307
1616	13928	3299
1617	13936	3290
1618	13945	3281
1619	13953	3272
1620	13961	3264
1621	13970	3255
1622	13990	3249
1623	13999	3241
1624	14008	3232
1625	14016	3224
1626	14024	3215
1627	14032	3206
1628	14041	3197
1629	14050	3189
1630	14058	3180
1631	14066	3171
1632	14074	3163
1633	14083	3154
1634	14092	3146
1635	14102	3137
1636	14111	3129
1637	14121	3120
1638	14130	3112
1639	14139	3103
1640	14148	3095
1641	14157	3086
1642	14165	3078
1643	14174	3069
1644	14183	3060
1645	14193	3052
1646	14202	3043
1647	14210	3035
1648	14219	3026
1649	14227	3018
1650	14236	3009
1651	14244	3000
1652	14253	2992
1653	14261	2983
1654	14270	2974
1655	14278	2966
1656	14286	2957
1657	14295	2948
1658	14304	2940
1659	14312	2931
1660	14321	2922
1661	14329	2914
1662	14338	2905
1663	14346	2896
1664	14354	2888
1665	14362	2879
1666	14371	2870
1667	14379	2862
1668	14387	2853
1669	14396	2844
1670	14404	2836
1671	14413	2827
